,doi,chunk,abstract_bool,definition_bool,table_bool,definition
1695,10.1002/lno.70029,28,True,False,False,
1696,10.1002/lno.70035,-1,True,,,
1697,10.1002/lno.70035,0,True,False,False,
1698,10.1002/lno.70000,-1,False,,,
1699,10.1002/lno.70048,-1,True,,,
1700,10.1002/lno.70048,0,True,False,False,
1701,10.1002/lno.70048,1,True,False,False,
1702,10.1002/lno.70048,2,True,False,False,
1703,10.1002/lno.70048,3,True,False,False,
1704,10.1002/lno.70048,4,True,False,False,
1705,10.1002/lno.70048,5,True,False,False,
1706,10.1002/lno.70048,6,True,False,False,
1707,10.1002/lno.70048,7,True,False,False,
1708,10.1002/lno.70048,8,True,False,False,
1709,10.1002/lno.70048,9,True,False,False,
1710,10.1002/lno.70048,10,True,False,False,
1711,10.1002/lno.70048,11,True,False,False,
1712,10.1002/lno.70048,12,True,False,False,
1713,10.1002/lno.70048,13,True,False,False,
1714,10.1002/lno.70048,14,True,False,False,
1715,10.1002/lno.70048,15,True,False,False,
1716,10.1002/lno.70048,16,True,False,False,
1717,10.1002/lno.70048,17,True,False,False,
1718,10.1002/lno.70048,18,True,False,False,
1719,10.1002/lno.70048,19,True,False,False,
1720,10.1002/lno.70048,20,True,False,False,
1721,10.1002/lno.70048,21,True,False,False,
1722,10.1002/lno.70048,22,True,False,False,
1723,10.1002/lno.70048,23,True,False,False,
1724,10.1002/lno.70048,24,True,False,False,
1725,10.1002/lno.70048,25,True,False,False,
1726,10.1002/lno.70048,26,True,False,False,
1727,10.1002/lno.70048,27,True,False,False,
1728,10.1002/lno.70048,28,True,False,False,
1729,10.1002/lno.70048,29,True,False,False,
1730,10.1002/lno.70048,30,True,False,False,
1731,10.1002/lno.70048,31,True,False,False,
1732,10.1002/lno.70048,32,True,False,False,
1733,10.1002/lno.70048,33,True,False,False,
1734,10.1002/lno.70048,34,True,False,False,
1735,10.1002/lno.70048,35,True,False,False,
1736,10.1002/lno.12720,-1,True,,,
1737,10.1002/lno.12720,0,True,False,False,
1738,10.1002/lno.12720,1,True,False,False,
1739,10.1002/lno.12720,2,True,False,False,
1740,10.1002/lno.12720,3,True,False,False,
1741,10.1002/lno.12720,4,True,False,False,
1742,10.1002/lno.12720,5,True,False,False,
1743,10.1002/lno.12720,6,True,False,False,
1744,10.1002/lno.12720,7,True,False,False,
1745,10.1002/lno.12720,8,True,False,False,
1746,10.1002/lno.12720,9,True,False,False,
1747,10.1002/lno.12720,10,True,False,False,
1748,10.1002/lno.12720,11,True,False,False,
1749,10.1002/lno.12720,12,True,False,False,
1750,10.1002/lno.12720,13,True,False,False,
1751,10.1002/lno.12720,14,True,False,False,
1752,10.1002/lno.12720,15,True,False,False,
1753,10.1002/lno.12720,16,True,False,False,
1754,10.1002/lno.12720,17,True,False,False,
1755,10.1002/lno.12720,18,True,False,False,
1756,10.1002/lno.12720,19,True,False,False,
1757,10.1002/lno.70068,-1,False,,,
1758,10.1002/lno.12803,-1,True,,,
1759,10.1002/lno.12803,0,True,False,True,
1760,10.1002/lno.12803,1,True,False,False,
1761,10.1002/lno.12803,2,True,False,False,
1762,10.1002/lno.12803,3,True,False,False,
1763,10.1002/lno.12803,4,True,False,False,
1764,10.1002/lno.12803,5,True,False,False,
1765,10.1002/lno.12803,6,True,False,False,
1766,10.1002/lno.12803,7,True,False,True,
1767,10.1002/lno.12803,8,True,False,True,
1768,10.1002/lno.12803,9,True,False,False,
1769,10.1002/lno.12803,10,True,False,True,
1770,10.1002/lno.12803,11,True,False,True,
1771,10.1002/lno.12803,12,True,False,False,
1772,10.1002/lno.12803,13,True,False,True,
1773,10.1002/lno.12803,14,True,False,False,
1774,10.1002/lno.12803,15,True,False,False,
1775,10.1002/lno.12803,16,True,False,False,
1776,10.1002/lno.12803,17,True,False,False,
1777,10.1002/lno.12803,18,True,False,True,
1778,10.1002/lno.12803,19,True,False,True,
1779,10.1002/lno.12803,20,True,False,False,
1780,10.1002/lno.12803,21,True,False,False,
1781,10.1002/lno.12803,22,True,False,True,
1782,10.1002/lno.12803,23,True,False,False,
1783,10.1002/lno.12803,24,True,False,True,
1784,10.1002/lno.12803,25,True,False,False,
1785,10.1002/lno.12803,26,True,False,False,
1786,10.1002/lno.12803,27,True,False,True,
1787,10.1002/lno.12803,28,True,False,False,
1788,10.1002/lno.12723,-1,False,,,
1789,10.1002/lno.12735,-1,False,,,
1790,10.1002/lno.12767,-1,False,,,
1791,10.1002/lno.70014,-1,False,,,
1792,10.1002/lno.70046,-1,True,,,
1793,10.1002/lno.70046,0,True,False,False,
1794,10.1002/lno.70046,1,True,False,False,
1795,10.1002/lno.70046,2,True,False,False,
1796,10.1002/lno.70046,3,True,False,False,
1797,10.1002/lno.70046,4,True,False,False,
1798,10.1002/lno.70046,5,True,False,False,
1799,10.1002/lno.70046,6,True,True,False,"```json
{
  ""ecosystems"": [
    {
      ""ecosystem_type"": ""inland bay"",
      ""defining_attributes"": [
        ""mean and variance of multiple environmental conditions deviate from those considered optimal for coral health and functioning (Kleypas et al. 1999)"",
        ""coral cover and diversity (species richness) are substantially lower compared to adjacent fringing reefs (Kuenen and Debrot 1995;Vermeij et al. 2007;de Jong et al. 2025)"",
        ""large (3.2 and 1.8 km 2 )"",
        ""shallow (on average 5-12 and 3 m water depth)"",
        ""semienclosed"",
        ""connected to the open ocean via narrow channels (AE 70 and AE 40 m)"",
        ""high average and daily variability of temperatures"",
        ""highly variable pH and dissolved oxygen concentrations"",
        ""elevated inorganic nutrient and other pollutant levels"",
        ""high sedimentation rates"",
        ""dominated by seagrass, macro- and turf algae interspersed with isolated coral assemblages""
      ]
    },
    {
      ""ecosystem_type"": ""fringing reef"",
      ""defining_attributes"": [
        ""coral cover and diversity (species richness) are substantially higher compared to adjacent inland bays (Kuenen and Debrot 1995;Vermeij et al. 2007;de Jong et al. 2025)""
      ]
    }
  ]
}
```"
1800,10.1002/lno.70046,7,True,False,False,
1801,10.1002/lno.70046,8,True,False,False,
1802,10.1002/lno.70046,9,True,False,True,
1803,10.1002/lno.70046,10,True,False,False,
1804,10.1002/lno.70046,11,True,False,False,
1805,10.1002/lno.70046,12,True,False,False,
1806,10.1002/lno.70046,13,True,False,False,
1807,10.1002/lno.70046,14,True,False,False,
1808,10.1002/lno.70046,15,True,False,False,
1809,10.1002/lno.70046,16,True,False,False,
1810,10.1002/lno.70046,17,True,False,False,
1811,10.1002/lno.70046,18,True,False,False,
1812,10.1002/lno.70046,19,True,False,False,
1813,10.1002/lno.70046,20,True,False,False,
1814,10.1002/lno.70046,21,True,False,False,
1815,10.1002/lno.70046,22,True,False,False,
1816,10.1002/lno.70046,23,True,False,False,
1817,10.1002/lno.70046,24,True,False,False,
1818,10.1002/lno.70046,25,True,False,False,
1819,10.1002/lno.70046,26,True,False,False,
1820,10.1002/lno.70046,27,True,False,False,
1821,10.1002/lno.70046,28,True,False,False,
1822,10.1002/lno.70046,29,True,False,False,
1823,10.1002/lno.70046,30,True,False,False,
1824,10.1002/lno.70046,31,True,False,False,
1825,10.1002/lno.70046,32,True,False,False,
1826,10.1002/lno.70046,33,True,False,False,
1827,10.1002/lno.70046,34,True,False,False,
1828,10.1002/lno.70084,-1,False,,,
1829,10.1002/lno.70099,-1,False,,,
1830,10.1002/lno.70018,-1,False,,,
1831,10.1002/lno.12753,-1,True,,,
1832,10.1002/lno.12753,0,True,False,False,
1833,10.1002/lno.12756,-1,False,,,
1834,10.1002/lno.70057,-1,True,,,
1835,10.1002/lno.70057,0,True,False,False,
1836,10.1002/lno.12814,-1,False,,,
1837,10.1002/lno.70056,-1,True,,,
1838,10.1002/lno.70056,0,True,False,False,
1839,10.1002/lno.70056,1,True,False,False,
1840,10.1002/lno.70056,2,True,False,False,
1841,10.1002/lno.70056,3,True,False,False,
1842,10.1002/lno.70056,4,True,False,False,
1843,10.1002/lno.70056,5,True,False,False,
1844,10.1002/lno.70056,6,True,False,False,
1845,10.1002/lno.70056,7,True,False,False,
1846,10.1002/lno.70056,8,True,False,False,
1847,10.1002/lno.70056,9,True,False,False,
1848,10.1002/lno.70056,10,True,False,False,
1849,10.1002/lno.70056,11,True,False,False,
1850,10.1002/lno.70056,12,True,False,False,
1851,10.1002/lno.70056,13,True,False,False,
1852,10.1002/lno.70056,14,True,False,False,
1853,10.1002/lno.70056,15,True,False,False,
1854,10.1002/lno.70056,16,True,False,False,
1855,10.1002/lno.70056,17,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_type"": ""kelp forests"",
      ""quantitative_attributes"": [
        ""canopy coverage > 10%"",
        ""depth range: narrowing from 34 m to 18 m in the north""
      ]
    }
  ]
}
```"
1856,10.1002/lno.70056,18,True,False,False,
1857,10.1002/lno.70056,19,True,False,False,
1858,10.1002/lno.70056,20,True,False,False,
1859,10.1002/lno.70056,21,True,False,False,
1860,10.1002/lno.70056,22,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_name"": ""Kelp Forest"",
      ""attributes"": [
        ""Dominated by *L. solidungula* together with red algal species"",
        ""Seabed with a mix of substratum types from hard (rock) to pebbles"",
        ""Appears at 15-20 m depth"",
        ""Dynamic environment due to impacts from turbid glacier melt water and ice scouring"",
        ""Unstable substrates from eroding coastline""
      ]
    },
    {
      ""ecosystem_name"": ""Seaweed Meadow"",
      ""attributes"": [
        ""Low vegetation of *C. plumosa* and *F. distichus*"",
        ""Includes *A. glacialis*"",
        ""Observed along the coastline between approximately 71 N and 73 N""
      ]
    }
  ]
}
```"
1861,10.1002/lno.70056,23,True,False,False,
1862,10.1002/lno.70056,24,True,False,False,
1863,10.1002/lno.70056,25,True,False,False,
1864,10.1002/lno.70056,26,True,False,False,
1865,10.1002/lno.70056,27,True,False,False,
1866,10.1002/lno.70056,28,True,False,False,
1867,10.1002/lno.12739,-1,True,,,
1868,10.1002/lno.12739,0,True,False,False,
1869,10.1002/lno.12739,1,True,False,False,
1870,10.1002/lno.12739,2,True,False,False,
1871,10.1002/lno.12739,3,True,False,False,
1872,10.1002/lno.12739,4,True,False,False,
1873,10.1002/lno.12739,5,True,False,False,
1874,10.1002/lno.12739,6,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_type"": ""Estuaries"",
      ""attributes"": [
        ""Ratios of aquatic : wetland vegetated habitat areas calculated for each estuary""
      ],
      ""definition_source"": ""Within each estuary, habitat areas were determined from the West Coast USA Estuarine Biotic Habitat map maintained by PMEP...Ratios of aquatic : wetland vegetated habitat areas were calculated for each estuary (Fig. 1b).""
    },
    {
      ""ecosystem_type"": ""Aquatic Vegetation Areas"",
      ""attributes"": [
        ""Aquatic vascular vegetation"",
        ""Aquatic vegetation bed"",
        ""Benthic macroalgae"",
        ""Benthic/attached biota"",
        ""Eelgrass"",
        ""Faunal bed"",
        ""Seagrass bed""
      ],
      ""definition_source"": ""We defined areas of aquatic vegetation as aquatic vascular vegetation, aquatic vegetation bed, benthic macroalgae, benthic/attached biota, eelgrass, faunal bed, and seagrass bed.""
    },
    {
      ""ecosystem_type"": ""Wetland Vegetation Areas"",
      ""attributes"": [
        ""Brackish emergent tidal marsh"",
        ""Brackish marsh"",
        ""Brackish tidal scrub-shrub wetland"",
        ""Emergent tidal marsh"",
        ""Emergent wetland"",
        ""Forested wetland"",
        ""Scrub-shrub wetland"",
        ""Tidal forested/ woodland"",
        ""Tidal scrub-shrub wetland""
      ],
      ""definition_source"": ""We defined areas of wetland vegetation as brackish emergent tidal marsh, brackish marsh, brackish tidal scrub-shrub wetland, emergent tidal marsh, emergent wetland, forested wetland, scrub-shrub wetland, tidal forested/ woodland, and tidal scrub-shrub wetland.""
    }
  ]
}
```"
1875,10.1002/lno.12739,7,True,False,False,
1876,10.1002/lno.12739,8,True,False,False,
1877,10.1002/lno.12739,9,True,False,True,
1878,10.1002/lno.12739,10,True,False,True,
1879,10.1002/lno.12739,11,True,False,False,
1880,10.1002/lno.12739,12,True,False,False,
1881,10.1002/lno.12739,13,True,False,False,
1882,10.1002/lno.12739,14,True,False,False,
1883,10.1002/lno.12739,15,True,False,False,
1884,10.1002/lno.12739,16,True,False,True,
1885,10.1002/lno.12739,17,True,False,False,
1886,10.1002/lno.12739,18,True,False,False,
1887,10.1002/lno.12739,19,True,False,True,
1888,10.1002/lno.12739,20,True,False,False,
1889,10.1002/lno.12739,21,True,False,False,
1890,10.1002/lno.12739,22,True,False,False,
1891,10.1002/lno.12739,23,True,False,False,
1892,10.1002/lno.12739,24,True,False,False,
1893,10.1002/lno.12739,25,True,False,False,
1894,10.1002/lno.12739,26,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_type"": ""salt marshes"",
      ""quantitative_attributes"": [
        ""fluvial suspended sediment load"",
        ""carbon accumulation rates"",
        ""accretion rates"",
        ""inundation rates"",
        ""trapping efficiencies""
      ],
      ""descriptive_characteristics"": [
        ""minerogenic (receive large fluvial sediment loads)"",
        ""receive a large fraction of their volume from allochthonous organic matter and mineral sediment"",
        ""limited suspended sediment supply (rely heavily upon in situ biomass production)""
      ]
    },
    {
      ""ecosystem_type"": ""Oregon salt marshes"",
      ""quantitative_attributes"": [
        ""trapping efficiencies""
      ],
      ""descriptive_characteristics"": []
    }
  ]
}
```"
1895,10.1002/lno.12739,27,True,False,True,
1896,10.1002/lno.12739,28,True,False,True,
1897,10.1002/lno.12739,29,True,False,False,
1898,10.1002/lno.12739,30,True,False,False,
1899,10.1002/lno.12739,31,True,False,False,
1900,10.1002/lno.70065,-1,True,,,
1901,10.1002/lno.70065,0,True,False,False,
1902,10.1002/lno.12785,-1,False,,,
1903,10.1002/lno.70044,-1,True,,,
1904,10.1002/lno.70044,0,True,False,False,
1905,10.1002/lno.12754,-1,True,,,
1906,10.1002/lno.12754,0,True,False,False,
1907,10.1002/lno.70005,-1,True,,,
1908,10.1002/lno.70005,0,True,False,False,
1909,10.1002/lno.70005,1,True,False,False,
1910,10.1002/lno.70005,2,True,False,False,
1911,10.1002/lno.70005,3,True,False,False,
1912,10.1002/lno.70005,4,True,False,False,
1913,10.1002/lno.70005,5,True,False,False,
1914,10.1002/lno.70005,6,True,False,False,
1915,10.1002/lno.70005,7,True,False,False,
1916,10.1002/lno.70005,8,True,False,False,
1917,10.1002/lno.70005,9,True,False,False,
1918,10.1002/lno.70005,10,True,False,False,
1919,10.1002/lno.70005,11,True,False,False,
1920,10.1002/lno.70005,12,True,False,False,
1921,10.1002/lno.70005,13,True,False,False,
1922,10.1002/lno.70005,14,True,False,False,
1923,10.1002/lno.70005,15,True,False,False,
1924,10.1002/lno.70005,16,True,False,False,
1925,10.1002/lno.70005,17,True,False,False,
1926,10.1002/lno.70005,18,True,False,False,
1927,10.1002/lno.70005,19,True,False,False,
1928,10.1002/lno.70005,20,True,False,False,
1929,10.1002/lno.70005,21,True,False,False,
1930,10.1002/lno.70005,22,True,False,False,
1931,10.1002/lno.70005,23,True,False,False,
1932,10.1002/lno.70005,24,True,False,False,
1933,10.1002/lno.70005,25,True,False,False,
1934,10.1002/lno.70005,26,True,False,False,
1935,10.1002/lno.70005,27,True,False,False,
1936,10.1002/lno.70072,-1,True,,,
1937,10.1002/lno.70072,0,True,False,False,
1938,10.1002/lno.70072,1,True,False,False,
1939,10.1002/lno.70072,2,True,False,False,
1940,10.1002/lno.70072,3,True,False,False,
1941,10.1002/lno.70072,4,True,False,False,
1942,10.1002/lno.70072,5,True,False,False,
1943,10.1002/lno.70072,6,True,False,False,
1944,10.1002/lno.70072,7,True,False,False,
1945,10.1002/lno.70072,8,True,False,False,
1946,10.1002/lno.70072,9,True,False,False,
1947,10.1002/lno.70072,10,True,False,False,
1948,10.1002/lno.70072,11,True,False,False,
1949,10.1002/lno.70072,12,True,False,False,
1950,10.1002/lno.70072,13,True,False,False,
1951,10.1002/lno.70072,14,True,False,False,
1952,10.1002/lno.70072,15,True,False,False,
1953,10.1002/lno.70072,16,True,False,False,
1954,10.1002/lno.70072,17,True,False,False,
1955,10.1002/lno.70072,18,True,False,False,
1956,10.1002/lno.70072,19,True,False,False,
1957,10.1002/lno.70072,20,True,False,False,
1958,10.1002/lno.70072,21,True,False,False,
1959,10.1002/lno.70072,22,True,False,False,
