,doi,chunk,abstract_bool,definition_bool,table_bool,measurement_bool,definition
11325,10.1002/lno.12390,12,True,False,False,False,
11326,10.1002/lno.12390,13,True,False,False,False,
11327,10.1002/lno.12390,14,True,False,False,False,
11328,10.1002/lno.12390,15,True,False,True,False,
11329,10.1002/lno.12390,16,True,False,True,False,
11330,10.1002/lno.12390,17,True,False,False,False,
11331,10.1002/lno.12390,18,True,False,False,False,
11332,10.1002/lno.12390,19,True,False,False,False,
11333,10.1002/lno.12390,20,True,False,False,False,
11334,10.1002/lno.12390,21,True,False,False,False,
11335,10.1002/lno.12390,22,True,False,False,False,
11336,10.1002/lno.12390,23,True,False,False,False,
11337,10.1002/lno.12390,24,True,False,False,False,
11338,10.1002/lno.12390,25,True,False,False,False,
11339,10.1002/lno.12390,26,True,False,False,False,
11340,10.1002/lno.12474,-1,True,,,,
11341,10.1002/lno.12474,0,True,False,False,False,
11342,10.1002/lno.12474,1,True,False,False,False,
11343,10.1002/lno.12474,2,True,False,False,False,
11344,10.1002/lno.12474,3,True,False,False,False,
11345,10.1002/lno.12474,4,True,False,False,False,
11346,10.1002/lno.12474,5,True,False,False,False,
11347,10.1002/lno.12474,6,True,False,False,False,
11348,10.1002/lno.12474,7,True,False,False,False,
11349,10.1002/lno.12474,8,True,False,False,False,
11350,10.1002/lno.12474,9,True,False,False,False,
11351,10.1002/lno.12474,10,True,False,False,False,
11352,10.1002/lno.12474,11,True,False,True,False,
11353,10.1002/lno.12474,12,True,False,False,False,
11354,10.1002/lno.12474,13,True,False,False,False,
11355,10.1002/lno.12474,14,True,False,False,False,
11356,10.1002/lno.12474,15,True,False,False,False,
11357,10.1002/lno.12474,16,True,False,True,False,
11358,10.1002/lno.12474,17,True,False,True,False,
11359,10.1002/lno.12474,18,True,False,True,False,
11360,10.1002/lno.12474,19,True,False,True,False,
11361,10.1002/lno.12474,20,True,False,False,False,
11362,10.1002/lno.12474,21,True,False,True,False,
11363,10.1002/lno.12474,22,True,False,False,False,
11364,10.1002/lno.12474,23,True,False,False,False,
11365,10.1002/lno.12474,24,True,False,True,False,
11366,10.1002/lno.12474,25,True,False,False,False,
11367,10.1002/lno.12474,26,True,False,False,False,
11368,10.1002/lno.12474,27,True,False,False,False,
11369,10.1002/lno.12474,28,True,False,False,False,
11370,10.1002/lno.12474,29,True,False,False,False,
11371,10.1002/lno.12474,30,True,False,False,False,
11372,10.1002/lno.12474,31,True,False,True,False,
11373,10.1002/lno.12474,32,True,False,True,False,
11374,10.1002/lno.12474,33,True,False,False,False,
11375,10.1002/lno.12333,-1,True,,,,
11376,10.1002/lno.12333,0,True,False,False,False,
11377,10.1002/lno.12333,1,True,False,False,False,
11378,10.1002/lno.12333,2,True,False,False,False,
11379,10.1002/lno.12333,3,True,False,False,False,
11380,10.1002/lno.12333,4,True,False,False,False,
11381,10.1002/lno.12333,5,True,False,False,False,
11382,10.1002/lno.12333,6,True,False,False,False,
11383,10.1002/lno.12333,7,True,False,True,False,
11384,10.1002/lno.12333,8,True,False,False,False,
11385,10.1002/lno.12333,9,True,False,False,False,
11386,10.1002/lno.12333,10,True,False,False,False,
11387,10.1002/lno.12333,11,True,False,False,False,
11388,10.1002/lno.12333,12,True,False,False,False,
11389,10.1002/lno.12333,13,True,False,False,False,
11390,10.1002/lno.12333,14,True,False,False,False,
11391,10.1002/lno.12333,15,True,False,False,False,
11392,10.1002/lno.12333,16,True,False,True,False,
11393,10.1002/lno.12333,17,True,False,False,False,
11394,10.1002/lno.12333,18,True,False,False,False,
11395,10.1002/lno.12333,19,True,False,False,False,
11396,10.1002/lno.12333,20,True,False,False,False,
11397,10.1002/lno.12333,21,True,False,False,False,
11398,10.1002/lno.12333,22,True,False,False,False,
11399,10.1002/lno.12333,23,True,False,True,False,
11400,10.1002/lno.12333,24,True,False,False,False,
11401,10.1002/lno.12333,25,True,False,False,False,
11402,10.1002/lno.12333,26,True,False,False,False,
11403,10.1002/lno.12333,27,True,False,False,False,
11404,10.1002/lno.12333,28,True,False,False,False,
11405,10.1002/lno.12333,29,True,False,False,False,
11406,10.1002/lno.12333,30,True,False,False,False,
11407,10.1002/lno.12333,31,True,False,False,False,
11408,10.1002/lno.12333,32,True,False,False,False,
11409,10.1002/lno.12333,33,True,False,False,False,
11410,10.1002/lno.12333,34,True,False,False,False,
11411,10.1002/lno.12333,35,True,False,False,False,
11412,10.1002/lno.12333,36,True,False,False,False,
11413,10.1002/lno.12333,37,True,False,False,False,
11414,10.1002/lno.12333,38,True,False,False,False,
11415,10.1002/lno.12333,39,True,False,False,False,
11416,10.1002/lno.12333,40,True,False,True,False,
11417,10.1002/lno.12333,41,True,False,True,False,
11418,10.1002/lno.12333,42,True,False,False,False,
11419,10.1002/lno.11693,-1,True,,,,
11420,10.1002/lno.11693,0,True,False,False,False,
11421,10.1002/lno.11693,1,True,False,False,False,
11422,10.1002/lno.11693,2,True,False,False,False,
11423,10.1002/lno.11693,3,True,False,False,False,
11424,10.1002/lno.11693,4,True,False,False,False,
11425,10.1002/lno.11693,5,True,False,False,False,
11426,10.1002/lno.11693,6,True,False,False,False,
11427,10.1002/lno.11693,7,True,False,False,False,
11428,10.1002/lno.11693,8,True,False,False,False,
11429,10.1002/lno.11693,9,True,False,False,False,
11430,10.1002/lno.11693,10,True,False,False,False,
11431,10.1002/lno.11693,11,True,False,False,False,
11432,10.1002/lno.11693,12,True,False,False,False,
11433,10.1002/lno.11693,13,True,False,False,False,
11434,10.1002/lno.11693,14,True,False,True,False,
11435,10.1002/lno.11693,15,True,False,True,False,
11436,10.1002/lno.11693,16,True,False,False,False,
11437,10.1002/lno.11693,17,True,False,False,False,
11438,10.1002/lno.11693,18,True,False,True,False,
11439,10.1002/lno.11693,19,True,False,True,False,
11440,10.1002/lno.11693,20,True,False,False,False,
11441,10.1002/lno.11693,21,True,False,False,False,
11442,10.1002/lno.11693,22,True,False,True,False,
11443,10.1002/lno.11693,23,True,False,True,False,
11444,10.1002/lno.11693,24,True,False,False,False,
11445,10.1002/lno.11693,25,True,False,False,False,
11446,10.1002/lno.11693,26,True,False,False,False,
11447,10.1002/lno.11693,27,True,False,False,False,
11448,10.1002/lno.11693,28,True,False,False,False,
11449,10.1002/lno.11693,29,True,False,False,False,
11450,10.1002/lno.11693,30,True,False,False,False,
11451,10.1002/lno.11693,31,True,False,False,False,
11452,10.1002/lno.11693,32,True,False,False,False,
11453,10.1002/lno.11693,33,True,False,False,False,
11454,10.1002/lno.11693,34,True,False,True,False,
11455,10.1002/lno.11693,35,True,False,False,False,
11456,10.1002/lno.70074,-1,False,,,,
11457,10.1002/lno.11877,-1,False,,,,
11458,10.1002/lno.70058,-1,False,,,,
11459,10.1002/lno.11282,-1,True,,,,
11460,10.1002/lno.11282,0,True,False,False,False,
11461,10.1002/lno.11690,-1,False,,,,
11462,10.1002/lno.12542,-1,True,,,,
11463,10.1002/lno.12542,0,True,False,False,False,
11464,10.1002/lno.12542,1,True,False,False,False,
11465,10.1002/lno.12542,2,True,False,False,False,
11466,10.1002/lno.12542,3,True,False,False,False,
11467,10.1002/lno.12542,4,True,False,False,True,
11468,10.1002/lno.12542,5,True,False,False,False,
11469,10.1002/lno.12542,6,True,False,False,False,
11470,10.1002/lno.12542,7,True,False,False,False,
11471,10.1002/lno.12542,8,True,False,False,False,
11472,10.1002/lno.12542,9,True,False,False,False,
11473,10.1002/lno.12542,10,True,False,False,False,
11474,10.1002/lno.12542,11,True,False,False,True,
11475,10.1002/lno.12542,12,True,False,False,True,
11476,10.1002/lno.12542,13,True,False,False,False,
11477,10.1002/lno.12542,14,True,False,False,False,
11478,10.1002/lno.12542,15,True,False,False,False,
11479,10.1002/lno.12542,16,True,False,False,True,
11480,10.1002/lno.12542,17,True,False,False,False,
11481,10.1002/lno.12542,18,True,False,False,False,
11482,10.1002/lno.12542,19,True,False,False,False,
11483,10.1002/lno.12542,20,True,False,True,False,
11484,10.1002/lno.12542,21,True,False,True,False,
11485,10.1002/lno.12542,22,True,False,True,False,
11486,10.1002/lno.12542,23,True,False,True,False,
11487,10.1002/lno.12542,24,True,False,True,False,
11488,10.1002/lno.12542,25,True,False,True,False,
11489,10.1002/lno.12542,26,True,False,False,False,
11490,10.1002/lno.12542,27,True,False,False,False,
11491,10.1002/lno.12542,28,True,False,False,False,
11492,10.1002/lno.12542,29,True,False,False,False,
11493,10.1002/lno.12542,30,True,False,False,False,
11494,10.1002/lno.12542,31,True,False,True,False,
11495,10.1002/lno.12542,32,True,False,False,False,
11496,10.1002/lno.12542,33,True,False,False,False,
11497,10.1002/lno.12542,34,True,False,True,False,
11498,10.1002/lno.12542,35,True,False,False,False,
11499,10.1002/lno.12561,-1,True,,,,
11500,10.1002/lno.12561,0,True,False,False,True,
11501,10.1002/lno.12561,1,True,False,False,False,
11502,10.1002/lno.12561,2,True,False,False,False,
11503,10.1002/lno.12561,3,True,False,False,False,
11504,10.1002/lno.12561,4,True,False,False,False,
11505,10.1002/lno.12561,5,True,False,True,False,
11506,10.1002/lno.12561,6,True,False,True,False,
11507,10.1002/lno.12561,7,True,False,False,False,
11508,10.1002/lno.12561,8,True,False,True,False,
11509,10.1002/lno.12561,9,True,False,False,False,
11510,10.1002/lno.12561,10,True,False,False,False,
11511,10.1002/lno.12561,11,True,False,False,False,
11512,10.1002/lno.12561,12,True,False,False,False,
11513,10.1002/lno.12561,13,True,False,False,False,
11514,10.1002/lno.12561,14,True,False,False,False,
11515,10.1002/lno.12561,15,True,False,False,False,
11516,10.1002/lno.12561,16,True,False,True,False,
11517,10.1002/lno.12561,17,True,False,False,False,
11518,10.1002/lno.12561,18,True,False,True,False,
11519,10.1002/lno.12561,19,True,False,True,False,
11520,10.1002/lno.12561,20,True,False,False,False,
11521,10.1002/lno.12561,21,True,False,True,False,
11522,10.1002/lno.12561,22,True,False,False,False,
11523,10.1002/lno.12561,23,True,False,False,False,
11524,10.1002/lno.12561,24,True,False,False,False,
11525,10.1002/lno.12561,25,True,False,False,False,
11526,10.1002/lno.12561,26,True,False,False,False,
11527,10.1002/lno.12561,27,True,False,False,False,
11528,10.1002/lno.12561,28,True,False,False,False,
11529,10.1002/lno.12561,29,True,False,False,False,
11530,10.1002/lno.12561,30,True,False,False,False,
11531,10.1002/lno.12561,31,True,False,False,True,
11532,10.1002/lno.12561,32,True,False,False,False,
11533,10.1002/lno.12561,33,True,False,False,True,
11534,10.1002/lno.12561,34,True,False,True,False,
11535,10.1002/lno.12561,35,True,False,True,False,
11536,10.1002/lno.12561,36,True,False,True,False,
11537,10.1002/lno.12561,37,True,False,False,False,
11538,10.1002/lno.11858,-1,True,,,,
11539,10.1002/lno.11858,0,True,False,False,False,
11540,10.1002/lno.11858,1,True,False,False,False,
11541,10.1002/lno.11858,2,True,False,False,False,
11542,10.1002/lno.11858,3,True,False,False,False,
11543,10.1002/lno.11858,4,True,False,False,False,
11544,10.1002/lno.11858,5,True,True,False,False,"The context specifically defines one coastal ecosystem: **the nearshore, subtidal SGD zone** within **Guinea Creek**, a microtidal estuarine tributary of **Rehoboth Bay**. 

Within this zone, a specific sub-zone, the **""subbenthic zone""**, is defined quantitatively as the range of depths **12-45 cm below the sediment surface**. This zone is further characterized by:

*   **High NO 3 À (~250-400 μM)**
*   **Low NH 4 + (~0-10 μM)**
*   **Relatively high dissolved oxygen (DO, ~35-60% saturation)**
*   **Low salinity (0-3 PSU)**
*   **Increasing NH 4 +**
*   **Decreasing NO 3 À** with increasing depth.



</start_of_turn>"
11545,10.1002/lno.11858,6,True,False,False,True,
11546,10.1002/lno.11858,7,True,False,False,False,
11547,10.1002/lno.11858,8,True,False,False,False,
11548,10.1002/lno.11858,9,True,False,False,False,
11549,10.1002/lno.11858,10,True,False,False,False,
11550,10.1002/lno.11858,11,True,False,False,True,
11551,10.1002/lno.11858,12,True,False,False,False,
11552,10.1002/lno.11858,13,True,False,False,False,
11553,10.1002/lno.11858,14,True,False,False,True,
11554,10.1002/lno.11858,15,True,False,False,False,
11555,10.1002/lno.11858,16,True,False,False,False,
11556,10.1002/lno.11858,17,True,False,False,False,
11557,10.1002/lno.11858,18,True,False,False,False,
11558,10.1002/lno.11858,19,True,False,False,False,
11559,10.1002/lno.11858,20,True,False,False,False,
11560,10.1002/lno.11858,21,True,False,False,False,
11561,10.1002/lno.11858,22,True,False,False,False,
11562,10.1002/lno.11858,23,True,False,False,False,
11563,10.1002/lno.11858,24,True,False,False,False,
11564,10.1002/lno.11858,25,True,False,True,False,
11565,10.1002/lno.11858,26,True,False,False,False,
11566,10.1002/lno.11858,27,True,False,True,False,
11567,10.1002/lno.11858,28,True,False,True,True,
11568,10.1002/lno.11858,29,True,False,True,False,
11569,10.1002/lno.11858,30,True,False,False,False,
11570,10.1002/lno.11858,31,True,False,False,False,
11571,10.1002/lno.11858,32,True,False,False,False,
11572,10.1002/lno.11858,33,True,False,False,False,
11573,10.1002/lno.11858,34,True,False,False,False,
11574,10.1002/lno.11858,35,True,False,False,False,
11575,10.1002/lno.11858,36,True,False,False,False,
11576,10.1002/lno.11680,-1,False,,,,
11577,10.1002/lno.11655,-1,True,,,,
11578,10.1002/lno.11655,0,True,False,False,False,
11579,10.1002/lno.11655,1,True,False,False,False,
11580,10.1002/lno.11655,2,True,False,False,False,
11581,10.1002/lno.11655,3,True,False,False,False,
11582,10.1002/lno.11655,4,True,False,False,False,
11583,10.1002/lno.11655,5,True,False,False,False,
11584,10.1002/lno.11655,6,True,False,False,False,
11585,10.1002/lno.11655,7,True,False,False,False,
11586,10.1002/lno.11655,8,True,False,False,False,
11587,10.1002/lno.11655,9,True,False,False,False,
11588,10.1002/lno.11655,10,True,False,False,False,
11589,10.1002/lno.11655,11,True,False,False,False,
11590,10.1002/lno.11655,12,True,False,False,False,
11591,10.1002/lno.11655,13,True,False,False,False,
11592,10.1002/lno.11655,14,True,False,False,False,
11593,10.1002/lno.11655,15,True,False,False,False,
11594,10.1002/lno.11655,16,True,False,False,False,
11595,10.1002/lno.11655,17,True,False,False,False,
11596,10.1002/lno.11655,18,True,False,False,False,
11597,10.1002/lno.11655,19,True,False,True,False,
11598,10.1002/lno.11655,20,True,False,False,False,
11599,10.1002/lno.11655,21,True,False,False,False,
11600,10.1002/lno.11655,22,True,False,False,False,
11601,10.1002/lno.11655,23,True,False,False,False,
11602,10.1002/lno.11655,24,True,False,False,False,
11603,10.1002/lno.11655,25,True,False,False,False,
11604,10.1002/lno.11655,26,True,False,False,False,
11605,10.1002/lno.11655,27,True,False,False,False,
11606,10.1002/lno.11655,28,True,False,False,False,
11607,10.1002/lno.11655,29,True,False,False,False,
11608,10.1002/lno.11655,30,True,False,False,False,
11609,10.1002/lno.11655,31,True,False,False,False,
11610,10.1002/lno.11655,32,True,False,True,False,
11611,10.1002/lno.11655,33,True,False,False,False,
11612,10.1002/lno.11655,34,True,False,False,False,
11613,10.1002/lno.11655,35,True,False,False,False,
11614,10.1002/lno.11655,36,True,False,False,False,
11615,10.1002/lno.11655,37,True,False,False,False,
11616,10.1002/lno.11655,38,True,False,False,False,
11617,10.1002/lno.11655,39,True,False,False,False,
11618,10.1002/lno.11655,40,True,False,False,False,
11619,10.1002/lno.11655,41,True,False,False,False,
11620,10.1002/lno.11655,42,True,False,False,False,
11621,10.1002/lno.11655,43,True,False,False,False,
11622,10.1002/lno.11655,44,True,False,False,False,
11623,10.1002/lno.11655,45,True,False,False,False,
11624,10.1002/lno.11655,46,True,False,False,False,
11625,10.1002/lno.11655,47,True,False,False,False,
11626,10.1002/lno.11655,48,True,False,False,False,
11627,10.1002/lno.11655,49,True,False,False,False,
11628,10.1002/lno.11655,50,True,False,True,False,
11629,10.1002/lno.11655,51,True,False,False,False,
11630,10.1002/lno.11655,52,True,False,True,False,
11631,10.1002/lno.11655,53,True,False,False,False,
11632,10.1002/lno.11655,54,True,False,True,False,
11633,10.1002/lno.11655,55,True,False,True,False,
11634,10.1002/lno.11655,56,True,False,False,False,
11635,10.1002/lno.11655,57,True,False,True,False,
11636,10.1002/lno.11992,-1,True,,,,
11637,10.1002/lno.11992,0,True,False,False,True,
11638,10.1002/lno.11992,1,True,True,False,False,"The context studies **salt or fresh marshes, mudflats, mangrove swamps, and submerged seagrass**. 

A specific quantitative attribute used to define these ecosystems is their economic contribution, valued between **2000 and 215,000 US$ ha À1 yr À1** (Macreadie 2020). They are also defined by their location: **close to the coastal line in estuarine or lagoon systems** and undergoing **tidal influence**, characterized by **permanent or periodical salt or brackish water influx** (Rey 2016)."
11639,10.1002/lno.11992,2,True,False,False,False,
11640,10.1002/lno.11992,3,True,False,False,False,
11641,10.1002/lno.11992,4,True,False,False,False,
11642,10.1002/lno.11992,5,True,False,False,False,
11643,10.1002/lno.11992,6,True,False,True,False,
11644,10.1002/lno.11992,7,True,False,False,False,
11645,10.1002/lno.11992,8,True,False,False,False,
11646,10.1002/lno.11992,9,True,False,False,False,
11647,10.1002/lno.11992,10,True,False,True,True,
11648,10.1002/lno.11992,11,True,False,False,False,
11649,10.1002/lno.11992,12,True,False,False,False,
11650,10.1002/lno.11992,13,True,False,True,False,
11651,10.1002/lno.11992,14,True,False,False,True,
11652,10.1002/lno.11992,15,True,False,False,False,
11653,10.1002/lno.11992,16,True,False,False,True,
11654,10.1002/lno.11992,17,True,False,False,False,
11655,10.1002/lno.11992,18,True,False,False,False,
11656,10.1002/lno.11992,19,True,False,False,False,
11657,10.1002/lno.11992,20,True,False,False,True,
11658,10.1002/lno.11992,21,True,False,False,True,
11659,10.1002/lno.11992,22,True,False,False,True,
11660,10.1002/lno.11992,23,True,False,False,True,
11661,10.1002/lno.11992,24,True,False,False,False,
11662,10.1002/lno.11992,25,True,False,False,False,
11663,10.1002/lno.11992,26,True,False,False,False,
11664,10.1002/lno.11992,27,True,False,False,False,
11665,10.1002/lno.11992,28,True,False,False,False,
11666,10.1002/lno.11992,29,True,False,False,False,
11667,10.1002/lno.11992,30,True,False,False,False,
11668,10.1002/lno.11992,31,True,False,False,True,
11669,10.1002/lno.11992,32,True,False,False,False,
11670,10.1002/lno.11992,33,True,False,False,False,
11671,10.1002/lno.11992,34,True,False,False,False,
11672,10.1002/lno.11943,-1,False,,,,
11673,10.1002/lno.11702,-1,False,,,,
11674,10.1002/lno.12035,-1,False,,,,
11675,10.1002/lno.11777,-1,False,,,,
11676,10.1002/lno.11677,-1,True,,,,
11677,10.1002/lno.11677,0,True,False,False,False,
11678,10.1002/lno.11677,1,True,False,False,False,
11679,10.1002/lno.11677,2,True,False,False,False,
11680,10.1002/lno.11677,3,True,False,False,False,
11681,10.1002/lno.11677,4,True,False,True,False,
11682,10.1002/lno.11677,5,True,False,False,False,
11683,10.1002/lno.11677,6,True,False,False,False,
11684,10.1002/lno.11677,7,True,False,False,False,
11685,10.1002/lno.11677,8,True,False,False,False,
11686,10.1002/lno.11677,9,True,False,False,False,
11687,10.1002/lno.11677,10,True,False,True,False,
11688,10.1002/lno.11677,11,True,False,True,False,
11689,10.1002/lno.11677,12,True,False,True,False,
11690,10.1002/lno.11677,13,True,False,True,False,
11691,10.1002/lno.11677,14,True,False,False,False,
11692,10.1002/lno.11677,15,True,False,False,False,
11693,10.1002/lno.11677,16,True,False,False,False,
11694,10.1002/lno.11677,17,True,False,False,False,
11695,10.1002/lno.11677,18,True,False,False,False,
11696,10.1002/lno.11677,19,True,False,False,False,
11697,10.1002/lno.11677,20,True,False,False,False,
11698,10.1002/lno.11677,21,True,False,False,False,
11699,10.1002/lno.11677,22,True,False,True,False,
11700,10.1002/lno.11677,23,True,False,True,False,
11701,10.1002/lno.11677,24,True,False,True,False,
11702,10.1002/lno.11677,25,True,False,False,False,
11703,10.1002/lno.12546,-1,False,,,,
11704,10.1002/lno.12625,-1,False,,,,
11705,10.1002/lno.11637,-1,True,,,,
11706,10.1002/lno.11637,0,True,False,False,False,
11707,10.1002/lno.11637,1,True,False,False,False,
11708,10.1002/lno.11637,2,True,False,False,False,
11709,10.1002/lno.11637,3,True,False,False,False,
11710,10.1002/lno.11637,4,True,False,False,False,
11711,10.1002/lno.11637,5,True,False,False,False,
11712,10.1002/lno.11637,6,True,False,False,False,
11713,10.1002/lno.11637,7,True,False,False,False,
11714,10.1002/lno.11637,8,True,False,False,False,
11715,10.1002/lno.11637,9,True,False,False,False,
11716,10.1002/lno.11637,10,True,False,False,False,
11717,10.1002/lno.11637,11,True,False,False,False,
11718,10.1002/lno.11637,12,True,False,False,False,
11719,10.1002/lno.11637,13,True,False,False,False,
11720,10.1002/lno.11637,14,True,False,False,False,
11721,10.1002/lno.11637,15,True,False,False,False,
11722,10.1002/lno.11637,16,True,False,False,False,
11723,10.1002/lno.11637,17,True,False,False,False,
11724,10.1002/lno.11637,18,True,False,False,False,
11725,10.1002/lno.11637,19,True,False,True,False,
11726,10.1002/lno.11637,20,True,False,False,False,
11727,10.1002/lno.11637,21,True,False,True,False,
11728,10.1002/lno.11637,22,True,False,False,False,
11729,10.1002/lno.11637,23,True,False,False,False,
11730,10.1002/lno.11637,24,True,False,False,False,
11731,10.1002/lno.11637,25,True,False,False,False,
11732,10.1002/lno.11637,26,True,False,False,False,
11733,10.1002/lno.11637,27,True,False,False,False,
11734,10.1002/lno.11637,28,True,False,False,False,
11735,10.1002/lno.11637,29,True,False,False,False,
11736,10.1002/lno.11637,30,True,False,False,False,
11737,10.1002/lno.11637,31,True,False,False,False,
11738,10.1002/lno.11637,32,True,False,False,False,
11739,10.1002/lno.11637,33,True,False,False,False,
11740,10.1002/lno.70027,-1,True,,,,
11741,10.1002/lno.70027,0,True,False,False,False,
11742,10.1002/lno.70027,1,True,False,False,False,
11743,10.1002/lno.70027,2,True,False,False,False,
11744,10.1002/lno.70027,3,True,False,False,False,
11745,10.1002/lno.70027,4,True,False,False,False,
11746,10.1002/lno.70027,5,True,False,False,False,
11747,10.1002/lno.70027,6,True,False,False,True,
11748,10.1002/lno.70027,7,True,False,False,False,
11749,10.1002/lno.70027,8,True,False,False,False,
11750,10.1002/lno.70027,9,True,False,False,False,
11751,10.1002/lno.70027,10,True,False,False,False,
11752,10.1002/lno.70027,11,True,False,False,False,
11753,10.1002/lno.70027,12,True,False,False,False,
11754,10.1002/lno.70027,13,True,False,False,False,
11755,10.1002/lno.70027,14,True,False,False,False,
11756,10.1002/lno.70027,15,True,False,False,False,
11757,10.1002/lno.70027,16,True,False,False,False,
11758,10.1002/lno.70027,17,True,False,False,False,
11759,10.1002/lno.70027,18,True,False,False,False,
11760,10.1002/lno.70027,19,True,False,False,False,
11761,10.1002/lno.70027,20,True,False,False,False,
11762,10.1002/lno.70027,21,True,False,False,False,
11763,10.1002/lno.70027,22,True,False,False,False,
11764,10.1002/lno.70027,23,True,False,False,False,
11765,10.1002/lno.70027,24,True,False,False,False,
11766,10.1002/lno.70027,25,True,False,False,False,
11767,10.1002/lno.70027,26,True,False,False,False,
11768,10.1002/lno.70027,27,True,False,False,False,
11769,10.1002/lno.70027,28,True,False,False,False,
11770,10.1002/lno.12001,-1,True,,,,
11771,10.1002/lno.12001,0,True,False,False,False,
11772,10.1002/lno.12001,1,True,False,False,False,
11773,10.1002/lno.12001,2,True,False,False,False,
11774,10.1002/lno.12001,3,True,False,False,False,
11775,10.1002/lno.12001,4,True,False,False,False,
11776,10.1002/lno.12001,5,True,False,False,False,
11777,10.1002/lno.12001,6,True,False,False,False,
11778,10.1002/lno.12001,7,True,False,True,False,
11779,10.1002/lno.12001,8,True,False,False,True,
11780,10.1002/lno.12001,9,True,False,False,False,
11781,10.1002/lno.12001,10,True,False,False,False,
11782,10.1002/lno.12001,11,True,False,False,False,
11783,10.1002/lno.12001,12,True,False,False,False,
11784,10.1002/lno.12001,13,True,False,False,False,
11785,10.1002/lno.12001,14,True,False,False,False,
11786,10.1002/lno.12001,15,True,False,False,False,
11787,10.1002/lno.12001,16,True,False,False,False,
11788,10.1002/lno.12001,17,True,False,False,False,
11789,10.1002/lno.12001,18,True,False,True,True,
11790,10.1002/lno.12001,19,True,False,True,False,
11791,10.1002/lno.12001,20,True,False,False,False,
11792,10.1002/lno.12001,21,True,False,False,False,
11793,10.1002/lno.12001,22,True,False,True,False,
11794,10.1002/lno.12001,23,True,False,True,False,
11795,10.1002/lno.12001,24,True,False,False,False,
11796,10.1002/lno.12001,25,True,False,True,False,
11797,10.1002/lno.12001,26,True,False,False,False,
11798,10.1002/lno.12001,27,True,False,False,False,
11799,10.1002/lno.12001,28,True,False,True,True,
11800,10.1002/lno.12001,29,True,False,False,False,
11801,10.1002/lno.12001,30,True,False,False,True,
11802,10.1002/lno.12001,31,True,False,True,True,
11803,10.1002/lno.12001,32,True,False,True,False,
11804,10.1002/lno.12001,33,True,False,False,False,
11805,10.1002/lno.12001,34,True,False,False,False,
11806,10.1002/lno.12001,35,True,False,False,False,
11807,10.1002/lno.12001,36,True,False,False,False,
11808,10.1002/lno.12001,37,True,False,False,False,
11809,10.1002/lno.12001,38,True,False,True,False,
11810,10.1002/lno.12001,39,True,False,True,True,
11811,10.1002/lno.12001,40,True,False,True,True,
11812,10.1002/lno.12001,41,True,False,True,False,
11813,10.1002/lno.12473,-1,True,,,,
11814,10.1002/lno.12473,0,True,False,False,True,
11815,10.1002/lno.12473,1,True,False,False,True,
11816,10.1002/lno.12473,2,True,False,False,False,
11817,10.1002/lno.12473,3,True,False,False,False,
11818,10.1002/lno.12473,4,True,False,False,False,
11819,10.1002/lno.12473,5,True,False,False,False,
11820,10.1002/lno.12473,6,True,False,False,False,
11821,10.1002/lno.12473,7,True,False,False,False,
11822,10.1002/lno.12473,8,True,False,False,False,
11823,10.1002/lno.12473,9,True,False,True,False,
11824,10.1002/lno.12473,10,True,False,True,False,
11825,10.1002/lno.12473,11,True,False,False,False,
11826,10.1002/lno.12473,12,True,False,True,False,
11827,10.1002/lno.12473,13,True,False,True,True,
11828,10.1002/lno.12473,14,True,False,True,False,
11829,10.1002/lno.12473,15,True,False,False,False,
11830,10.1002/lno.12473,16,True,False,True,False,
11831,10.1002/lno.12473,17,True,False,True,False,
11832,10.1002/lno.12473,18,True,False,True,False,
11833,10.1002/lno.12473,19,True,False,False,True,
11834,10.1002/lno.12473,20,True,False,True,False,
11835,10.1002/lno.12473,21,True,False,True,False,
11836,10.1002/lno.12473,22,True,False,True,False,
11837,10.1002/lno.12473,23,True,False,True,False,
11838,10.1002/lno.12473,24,True,False,False,True,
11839,10.1002/lno.12473,25,True,False,False,True,
11840,10.1002/lno.12473,26,True,False,True,True,
11841,10.1002/lno.12473,27,True,False,True,False,
11842,10.1002/lno.12473,28,True,False,False,False,
11843,10.1002/lno.12473,29,True,False,True,False,
11844,10.1002/lno.12473,30,True,False,False,False,
11845,10.1002/lno.12473,31,True,False,True,False,
11846,10.1002/lno.12473,32,True,False,True,False,
11847,10.1002/lno.12473,33,True,False,False,False,
11848,10.1002/lno.12473,34,True,False,False,True,
11849,10.1002/lno.12473,35,True,False,False,True,
11850,10.1002/lno.12473,36,True,False,False,False,
11851,10.1002/lno.12473,37,True,False,False,False,
11852,10.1002/lno.12043,-1,True,,,,
11853,10.1002/lno.12043,0,True,False,False,False,
11854,10.1002/lno.12043,1,True,False,False,False,
11855,10.1002/lno.12043,2,True,False,False,False,
11856,10.1002/lno.12043,3,True,False,False,False,
11857,10.1002/lno.12043,4,True,False,False,False,
11858,10.1002/lno.12043,5,True,False,False,False,
11859,10.1002/lno.12043,6,True,False,False,False,
11860,10.1002/lno.12043,7,True,False,True,False,
11861,10.1002/lno.12043,8,True,False,True,False,
11862,10.1002/lno.12043,9,True,False,False,False,
11863,10.1002/lno.12043,10,True,False,False,False,
11864,10.1002/lno.12043,11,True,False,False,False,
11865,10.1002/lno.12043,12,True,False,False,False,
11866,10.1002/lno.12043,13,True,False,False,False,
