,doi,chunk,abstract_bool,text,definition_bool,table_bool,measurement_bool,definition
923,10.1002/lno.12311,13,True,"δ 15 N NO3 was strongly, positively correlated with specific conductivity (r s = 0.87, p = 1.5 Â 10 À7 ), and the data form a mixing line between near and offshore stations (Fig. 5A). Specific conductivity is a proxy for riverine influence in Lake Erie (Cory et al. 2016), with higher values corresponding to Maumee River water and lower values corresponding to Detroit River water due to geological differences between the two watersheds (Sterner 2021). Higher δ 15 N NO3 values are therefore associated with proximity to the Maumee River mouth. δ 15 N POM was also correlated with conductivity although the correlation was not as strong (r s = 0.57, p = 9.7 Â 10 À5 ; Fig. 5B) and there was more overlap between stations compared with δ 15 N NO3 . δ 15 N TRN showed the weakest relationship with conductivity (r s = 0.55, p = 0.001; Fig. 5C), consistent with in-lake cycling processes that changed both DON composition and isotope values.",False,False,False,
924,10.1002/lno.12311,14,True,"## Discussion
## Phytoplankton usage of N substrates
In aquatic environments like Lake Erie where phytoplankton are the major component of POM during the summer months, δ 15 N POM is controlled by the isotope composition of the N substrate(s) and isotope fractionation during phytoplankton uptake. δ 15 N POM therefore records an integrated signal of the N sources used by phytoplankton. We compared   δ 15 N POM with δ 15 N NO3 and δ 15 N TRN to examine whether phytoplankton used one or both of these N substrates throughout the bloom.",False,False,False,
925,10.1002/lno.12311,15,True,"The isotope data suggest that NO À 3 was a more important source of N for phytoplankton than DON in two different ways. First, δ 15 N POM exhibited a stronger relationship with δ 15 N NO3 (r s = 0.52, p = 0.003) than with δ 15 N TRN (r s = 0.33, p = 0.06; Fig. 6). Second, phytoplankton preferentially take up 14 N-containing material, leaving the remaining pool of N substrate enriched in 15 N (Fogel and Cifuentes 1993;Granger et al. 2010). Therefore, when N is not limiting, δ 15 N POM should always be lower than the δ 15 N of the primary N substrate (Ostrom et al. 1997;McCusker et al. 1999;Finlay and Kendall 2007). For about 60% of the samples, δ 15 N POM was lower than or similar to the corresponding δ 15 N NO3 , but δ 15 N TRN was almost always less than or equal to δ 15 N POM (Fig. 6), supporting NO À 3 as a more important N substrate than DON for much of the bloom. Among the remaining 40% of samples that had δ 15 N POM greater than both δ 15 N NO3 and δ 15 N TRN , most are from Stas. WE9 and WE4. At WE9, this occurred mostly in June and July, and may reflect phytoplankton usage of isotopically heavy NH þ 4 from the Maumee River. We did not measure δ 15 N of NH þ 4 during this study, but previously measured NH 4 + δ 15 N values had a median value of 12‰ (Supporting Information Table S3), which would be consistent with the high δ 15 N POM values observed here. In contrast, at Fig. 7. Relationship between microcystin concentration and (A) nitrate and (B) POM, colored by station (top) and bloom stage (bottom). Bloom stage was based on microcystin concentration (""bloom"" = when microcystin was consistently above zero, see Supporting Information Fig. S1). Spearman's rank correlation coefficients (r s ) are shown for all stations (black, top) and for only bloom data points (green, bottom).",False,True,False,
926,10.1002/lno.12311,16,True,"WE4 δ 15 N POM was higher relative to both NO À 3 and DON later in the summer (after 8/24, Fig. 4), and delivery of isotopically heavy ammonium seems less likely than at Sta. WE9. One possible explanation for the pattern at WE4 is advection or transport of material from elsewhere. Advection of material from WE2 is unlikely, as POM values remained low through the second part of the summer, but another possible source is material transported from the Detroit River, as WE4 is influenced by both Maumee and Detroit River water.Despite the clear importance of nitrate during the bloom, DON became a more important N substrate for phytoplankton in later bloom stages. For example, nearly all NO À 3 was consumed at Sta. WE2 after 8/10, and δ 15 N POM and δ 15 N TRN converged toward similar values (Fig. 4). This suggests phytoplankton reliance on recycled N derived from the DON pool, which would push δ 15 N POM to lower values. A similar convergence of δ 15 N POM and δ 15 N TRN occurred at Sta. WE9 from 8/10 to 9/7, when [NO À 3 ] was also nearly zero, again suggesting phytoplankton usage of DON. This reliance on regenerated N is supported by previous work in Lake Erie (Hoffman et al. 2022) and in other eutrophic lake systems such as Lake Taihu (Hampel et al. 2018) and Lake Champlain (McCarthy et al. 2013).",False,False,False,
927,10.1002/lno.12311,17,True,"## Sources of nitrate in Western Lake Erie
Riverine discharge is the major influence underpinning the patterns observed in δ 15 N values of nitrate, and to a lesser extent, in DON and POM (Fig. 5). δ 15 N values of nitrate form a spatial gradient between near and offshore stations that is strongly, positively correlated with conductivity (Fig. 5A). This suggests two isotopically distinct NO À 3 sources: an isotopically heavier source originating from the Maumee River, and a lighter source associated with the Detroit River. The higher δ 15 N values from the Maumee likely result from agricultural land use, including increased application of manure and organic Nbased fertilizers (Millar et al. 2014). Measurements of Detroit River water δ 15 N NO3 averaged 2.4‰ in a recent study (Colborne et al. 2019), but the reasons for these low values are not fully known. Low δ 15 N NO3 values were previously observed in Lake Superior, with mean values of À4.1‰ (Ostrom et al. 1998) and À2.3‰ (Finlay et al. 2007), interpreted as resulting from in-lake nitrification of ammonium/ reduced N in rain and runoff (Finlay et al. 2007). The Detroit River connects the upstream lakes of Superior, Michigan, and Huron to downstream Lake Erie (via Lake St. Clair), so Detroit River δ 15 N NO3 values could be partially due to propagation of δ 15 N NO3 signature from Lake Superior.",False,False,False,
928,10.1002/lno.12311,18,True,"Although δ 18 O NO3 is often used to differentiate between sources that overlap in δ 15 N NO3 , both biological uptake and N cycling processes like nitrification, which is dominant in oxygenated environments, can blur initial isotopic compositions of both δ 15 N and δ 18 O. The range of δ 18 O NO3 values in our data are consistent with NO À 3 originating from nitrification, either in soils or rivers/lakes, but the lack of separation in δ 18 O NO3 values between samples or stations makes it difficult to quantify relative contributions of potential NO À 3 sources. The data show little evidence for direct contributions from either atmospheric NO À 3 or nitrate-based fertilizers to Western Lake Erie (Supporting Information Fig. S5). This could reflect decreasing usage of nitrate-based fertilizers in agriculture (Cao et al. 2018). However, depending on the timing and nature of fertilizer application, NO À 3 from fertilizers may also be mixed into the soil N pool before being transported to rivers and lakes, with plant or soil microbial N cycling processes obscuring the original isotope signature before reaching the lake (Deutsch et al. 2006). Isotope measurements of potential NO À 3 source endmembers (e.g., soils, storm drains, river water) in the Maumee and Detroit River watersheds may allow better deconvolution of Western Lake Erie NO À 3 sources. NO À 3 concentrations were not correlated with microcystin concentrations, but there was a positive correlation between microcystin concentrations and δ 15 N POM (Fig. 7B), suggesting that the N sources linked to microcystin production had higher δ 15 N values. Most toxin production occurred at the nearshore Stas. WE9 and WE2 (Supporting Information Fig. S1), where phytoplankton were likely relying on isotopically heavier N substrates originating from the Maumee River. This is supported by a positive correlation between δ 15 N NO3 and microcystin concentrations (Fig. 7A). Isotopically heavy ammonium could also be a N substrate for toxigenic Microcystis, as was observed in other systems (Lehman et al. 2015). Future work should examine whether this relationship holds in years with stronger and more extensive blooms.",False,False,False,
929,10.1002/lno.12311,19,True,"## DON sources and composition in Western Lake Erie
The temporal variability in DON concentrations and N isotope composition suggests a dynamic DON pool, and that some components are bioavailable on a seasonal timescale. This contrasts with trends observed in less eutrophic systems, where δ 15 N TRN and [DON] remained nearly constant; these include a subarctic lake (Gu 2012) and in the subtropical oceans (Knapp et al. 2005). Concentrations of DON in Western Lake Erie (8.5-57.5 μM) were within the lower end of the large range previously reported for freshwater lakes (4.0-200 μM Feuerstein et al. 1997;Berman and Bronk 2003;Zhang et al. 2015); concentrations as high as 327 μM were reported in hypereutrophic Lake Taihu (Yao et al. 2020). There are limited δ 15 N measurements of DON in lakes, but the Western Lake Erie δ 15 N TRN values are similar to data from Lake Michigan, USA (2.6-5.8‰;Feuerstein et al. 1997) and Lake Suwa, Japan (7.3‰; Yoshioka et al. 1988), both of which are influenced by human activity and land use. DON δ 15 N values lower than those in Western Lake Erie were observed in Lake Superior (À1.2‰, Feuerstein et al. 1997) and in Lake Kizaki, Japan (3.0‰; Yoshioka et al. 1988), which are less anthropogenically influenced.",False,False,False,
930,10.1002/lno.12311,20,True,"Work in the marine environment has shown that processes such as cell lysis or particle solubilization that produce fresh DON from POM are nonfractionating and result in DON with a similar δ 15 N value to the POM from which it is derived (Fawcett et al. 2011;Knapp et al. 2011). In contrast, there is likely isotope fractionation associated with processes that break down existing DON molecules to produce biologically available forms of N, for example, via deamination or hydrolysis of peptide bonds (Macko et al. 1986;Bada et al. 1989). Such reaction pathways are highly expressed in the Microcystis-associated microbiome (Smith et al. 2022), and would result in the release of isotopically lighter DON components like small peptides or ammonium that could be more accessible to phytoplankton, especially Microcystis. High NH þ 4 regeneration rates recently measured in Lake Erie (Hoffman et al. 2022) support active breakdown of DON via these types of reactions, and incorporation of this isotopically lighter material by phytoplankton would produce the relatively lower δ 15 N POM values we observed.",False,False,False,
931,10.1002/lno.12311,21,True,"Considering the above, the pattern of δ 15 N TRN ≤ δ 15 N POM suggests that much of DON derives from POM. DON cycling in Western Lake Erie is probably complex, with many reactions that could influence δ 15 N TRN , and it is difficult to identify specific processes from bulk isotope values. However, the positive direction of the relationship between [TRN] and δ 15 N TRN (Supporting Information Fig. S6) argues against a fractionating removal process, such as phytoplankton uptake, as the major control on δ 15 N TRN . Such a process would instead produce a negative correlation by removing 14 N and leaving residual DON enriched in 15 N. Therefore, instead of a spring pulse of DON followed by processing and removal throughout the summer, the isotope data suggest continual in situ production of DON from POM at each station, with δ 15 N TRN values reflecting the trend of higher to lower δ 15 N POM and δ 15 N NO3 values from nearshore to offshore stations (Fig. 5). This is supported by the nearshore to offshore increase in the Peak T/A ratio, which indicates there is more of the amino acid-like fraction of DOM relative to soil-derived OM (Supporting Information Fig. S4). Previous work in Lake Erie identified a similar pattern, which is explained by more sinks and fewer sources for Peak A material than for Peak T material in the lake (Cory et al. 2016, and references therein). However, given the strong positive relationship between specific conductivity and Peak T (Supporting Information Fig. S3), a fraction of the DON pool must be terrestrial or riverine in origin and could also be isotopically lighter than POM. The size of this terrestrial fraction is difficult to estimate from the data here, because the FDOM proxies are not quantitative. [DON] is moderately correlated with both specific conductivity (r s = 0.61 p = 2 Â 10 À5 ), and with Peak T (r s = 0.62, p = 1.75 Â 10 À5 ). One possible explanation of these observations is that Peak T represents a mostly terrestrial fraction of DON that is more conservative than the bulk DON pool, leading to a strong relationship between Peak T DON and conductivity. However, in situ production of DON from POM could produce both additional Peak T DON and nonfluorescent DON, resulting in weaker correlations between
[DON] and both Peak T and specific conductivity. Future measurements of riverine FDOM, and riverine DON isotopic and molecular composition, could help constrain how much of the DON pool originates from terrestrial vs. in-lake sources.",False,False,False,
932,10.1002/lno.12311,22,True,"## Conclusions
This study tracked sources and forms of N during progression of the cyanoHAB in Lake Erie. The results suggest that NO À 3 was a greater contributor to phytoplankton biomass than DON, and that riverine input was the primary influence on NO À 3 δ 15 N values in Western Lake Erie, with little effect from biological processes. Toxin concentrations were positively correlated with δ 15 N values of POM and NO À 3 , suggesting that toxin-producing cyanobacteria relied on isotopically heavier N substrates sourced from the Maumee River. The DON pool in Lake Erie was spatially and temporally dynamic, and the fraction of DON in the total dissolved N pool increased from early to late summer. Much of the DON was likely autochthonous material derived from POM, and became a more important N substrate for phytoplankton in late summer after depletion of NO À 3 . These results support previous work on the importance of regenerated N in the longevity of cyanoHABs (Hampel et al. 2018(Hampel et al. , 2019;;Hoffman et al. 2022). Although the interpretive power of bulk measurements is limited, the patterns identified here provide a starting point for future work examining how both external and internal N sources fuel blooms in Western Lake Erie. For example, combining metatranscriptomics with chemical and isotopic measurements of N substrates and POM would enable us to address how the shift from NO À 3 to DON may be connected to previously observed community shifts in cyanobacterial strain diversity (Yancey et al. 2022). In addition, DON is a complex mixture of molecules spanning a wide range of labilities, and mechanisms Microcystis use to access DON during the bloom remain mostly unknown, including the potential role of Microcystis-associated heterotrophic bacteria in releasing bioavailable N compounds from DON (Purvina et al. 2010;Hoke et al. 2021;Smith et al. 2022). Finally, concentration, isotope, and even 'omics measurements are ""snapshots"" that may not capture quickly cycling material such as labile components of DON and regenerated ammonium. Future studies should balance these techniques with measurements of N uptake and regeneration rates, which are likely especially critical for understanding late-stage bloom dynamics.",False,False,False,
933,10.1002/lno.12311,23,True,"## Data availability statement
All data generated and analyzed during the current study are available in the University of Michigan's Deep Blue repository (https://doi.org/10.7302/mg4b-x721) and are also reported in Supporting Information Tables S1 and S2.### Fig. 2 .**Caption:** Fig. 2. Concentration of N sources by station throughout the bloom. Note the difference in scale at Sta. WE4.### Fig. 3 .**Caption:** Fig. 3. Relationship between FDOM Peak T (RU = relative units) and DON concentration. The outlying gray data point corresponds to the peak in DON at Sta. WE9 on 8/10 (Fig. 2).### Fig. 4 .**Caption:** Fig.4. δ 15 N of nitrate (orange), TRN (gray), and POM (yellow) throughout the bloom at each station. ""δ 15 N TRN "" may include DON and ammonium because we were unable to measure δ 15 N of ammonium in these samples (see ""Methods"" section and Supporting Information Data S1).### Fig. 5 .**Caption:** Fig. 5. Relationship between specific conductivity and δ 15 N of (A) nitrate, (B) POM, and (C) TRN.### Fig. 6 .**Caption:** Fig. 6. Relationship between δ 15 N of POM and (A) nitrate and (B) DON, plotted by station. Green dashed line in (A) and (B) is 1 : 1 line.",False,True,False,
934,10.1002/lno.12311,24,True,"### Table 1 .**Caption:** Median, maximum, and minimum δ 15 N values (‰) at each station.Station | Median δ 15 N POM | Max | Min | Median δ 15 N NO3 | Max | Min | Median δ 15 N TRN | Max | Min
WE9 | 8.6 | 12.5 | 5.1 | 8.5 | 11.2 | 7.8 | 4.8 | 7.7 | 2.3
WE2 | 5.4 | 9.0 | 4.3 | 7.4 | 7.8 | 5.8 | 4.5 | 5.4 | À2.4
WE4 | 5.6 | 8.6 | 4.5 | 3.6 | 7.0 | 2.5 | 2.8 | 4.8 | 0.8## Acknowledgments
The authors thank NOAA-GLERL staff for collection of water samples, and Roger Patrick Kelley, Catherine Polik, and Dhurba Pandey for their help with sample processing. The authors thank Prof. Rose Cory for providing CDOM/FDOM measurements, which were supported by NSF-BioOce grant 1736629. IRMS analyses and S.J.C. were supported by Harvard University.## Conflict of Interest
We have no conflicts of interest to report.",False,True,False,
935,10.1002/lno.12371,-1,True,,,,,
936,10.1002/lno.12371,0,True,"# Exposure to extremes in multiple global change drivers: Characterizing <scp>pH</scp>, dissolved oxygen, and temperature variability in a dynamic, upwelling dominated ecosystem
## Abstract
In upwelling systems, fluctuations in seawater pH, dissolved oxygen (DO), and temperature can expose species to extremes that differ greatly from the mean conditions. Understanding the nature of this exposure to extremes, including how exposure to low pH, low DO concentrations, and temperature varies spatiotemporally and in the context of other drivers, is critical for informing global change biology. Here, we use a 4-yr time series of coupled pH, DO, and temperature observations at six nearshore kelp forest sites spanning the coast of California to characterize the variability and covariance among these drivers. We further compare observed properties to those derived from a high-resolution coupled physical-biogeochemical simulation for the central California current system. We find the intensity, duration, and severity of exposure to extreme conditions beyond heuristic, biologically relevant pH T (< 7.7), and DO (< 4.6 mg L À1 ) values were greatest at sites with strong upwelling. In contrast, sites with relatively weaker upwelling had little exposure to pH or DO conditions below these heuristic values but had higher and more variable temperature. The covariance between pH, DO, and temperature was highest in sites with strong upwelling and weakest in sites with limited upwelling. These relationships among pH, DO, and temperature at the observation locations were mirrored in the model, and model output highlighted geographic differences in exposure regimes across the California marine protected area network. Together, these results provide important insight into the conditions marine ecosystems are exposed to relevant to studies of global change biology.",False,False,False,
937,10.1002/lno.12371,1,True,"## Untitled Section
Extreme conditions play a critical role in shaping species' physiology, ecology, and distribution (Helmuth et al. 2010;Bates et al. 2018;Denny and Dowd 2022). This may be especially important for species' responses to global change, as gradual changes in environmental conditions may overlay on natural variability to create extremes far beyond the mean conditions projected by climate models (Kroeker et al. 2020). Advances in ocean observing have highlighted the considerable temporal dynamism inherent in key global change drivers in the ocean, including seawater carbonate chemistry (Hofmann et al. 2011;Takeshita et al. 2015;Chan et al. 2017), dissolved oxygen (DO) (Low et al. 2021), and temperature (Helmuth et al. 2016), upending long held paradigms about the relative stability of the ocean environment compared to land. However, our understanding of the extreme conditions organisms regularly experience in dynamic oceanographic settings, especially across multiple, concurrent abiotic conditions related to global change is limited. Moreover, deciphering how temporal variability in abiotic conditions translates to ecologically relevant extremes in exposure is critical for informing the future of ocean global change biology (Bates et al. 2018;Gruber et al. 2021).Organismal exposure to extreme conditions can be characterized in different ways. Extremes can be established using long-term climatologies to distinguish statistically rare environmental conditions (e.g., extreme events such as marine heat waves; Hobday et al. 2016;Gruber et al. 2021). Exposure to these extreme events can have profound, deleterious consequences for marine organisms (Smale et al. 2019). In contrast, deleterious but sublethal conditions can be experienced regularly in temporally variable environments when conditions extend beyond an organism's physiological optimum (Somero 1995(Somero , 2002)). Exposure to these types of semi-regular, extreme conditions can be determined relative to values of biological significance (e.g., physiological thresholds). Characterizing both the magnitude of the excursions beyond these biologically significant values, as well as the duration of exposure to these sublethal conditions, is important for understanding organisms' exposure to extreme conditions in dynamic environments, now and in the future.",False,False,False,
938,10.1002/lno.12371,2,True,"Eastern boundary upwelling systems are temporally dynamic environments that sit on the frontlines of global ocean change. For example, the California current system is experiencing accelerated rates of ocean acidification associated with upwelling and accumulation of anthropogenic CO 2 (Feely et al. 2008). Upwelled source waters are already high in dissolved inorganic carbon due to remineralization at depth, and these source waters are projected to become more acidified with continued CO 2 emissions (Gruber et al. 2012;Hauri et al. 2013). Indeed, surface waters across much of the California current system are forecasted to be undersaturated in aragonite for 50% or more of the time by midcentury (Gruber et al. 2012). Critical marine species are already experiencing dissolution during episodic upwelling events (Bednaršek et al. 2014(Bednaršek et al. , 2020;;Mekkes et al. 2021;Donham et al. 2022), highlighting the potential for episodic exposure to low pH or saturation states to disrupt marine food webs and ecosystems. Moreover, these upwelled waters are also low in DO due to respiration at depth, and these waters can become hypoxic (defined here as DO concentrations < 2 mg L À1 or 30 μmol L À1 ) (Grantham et al. 2004;Chan et al. 2008). Prolonged hypoxic conditions in the nearshore environment have been linked to large-scale die-offs (Hern andez-Miranda et al. 2012). However, more modest reductions in DO concentrations can negatively affect marine species, even when the concentrations are not considered hypoxic (Vaquer-Sunyer and Duarte 2008). Importantly, upwelling is generally expected to intensify (Bakun et al. 2015;Wang et al. 2015), and upwelled waters are projected to become lower in pH, saturation state, and DO in the future (Gruber et al. 2012;Hauri et al. 2013).",False,False,False,
939,10.1002/lno.12371,3,True,"Because upwelling is episodic in nature, organismal exposure to low pH and DO conditions varies considerably through time in upwelling systems. The temporal dynamics of exposure are clearly important, as fluctuations in seawater pH have been shown to mediate species responses to the mean conditions (Cornwall et al. 2013;Frieder et al. 2014). While climate and biogeochemical models can provide some insight into the intensity and duration of potentially stressful conditions in upwelling systems (Hauri et al. 2013), little is known about the intensity and duration of exposure to coupled low pH and DO conditions currently observed in nearshore environments of upwelling systems.The temporal dynamics of exposure to extremes in pH and DO are likely to vary spatially based on the frequency and intensity of upwelling. Chan et al. (2017) demonstrated that the exposure to extreme pH conditions varies across space in the California current system (i.e., lowest fifth percentile of pH values from continuous time series from rocky intertidal ecosystems), and this variability is persistent through time. Similarly, biogeochemical models suggest persistent variability in mean seawater pH across the California current system are linked to geospatial patterns in upwelling intensity and productivity (Cheresh and Fiechter 2020). However, the timing and length of the upwelling season vary interannually and with latitude, leading to differences in what time of year organisms are exposed to more extreme conditions geographically. Understanding spatial patterns in magnitudes, as well as the timing of exposure to extremes, may provide important insight for management (e.g., informing geospatial variability in population dynamics of ecologically or commercially important species or marine protected area efficacy).",False,False,False,
940,10.1002/lno.12371,4,True,"Characterizing how covariance between pH, DO, and temperature varies across space may be useful in understanding organisms' exposure to extreme conditions (Walter et al. 2022). It is unclear whether temporal patterns in seawater pH are mirrored in DO concentrations across space. While pH and DO are linked in upwelled source water due to respiration at depth (Chan et al. 2017;Donham et al. 2022), the relationship between pH and DO in surface waters could be decoupled in nearshore environments. For example, DO concentrations at the surface may primarily be driven by source waters in areas of intense, persistent upwelling (and therefore linked to pH). In contrast, DO concentrations may be primarily driven by sea surface temperature in areas of weaker upwelling where the DO in upwelled waters has time to equilibrate with the atmosphere at the surface (Levin 2018;Walter et al. 2022). The difference in gas exchange rates between oxygen vs. CO 2 can lead to a quicker equilibration of oxygen with the atmosphere and a decoupling of pH and DO. Additionally, upwelled waters are colder than surface waters, and temperature is expected to covary with pH and DO in areas of intense upwelling. Similarly, temperature can become decoupled from pH and DO in areas of weak upwelling when temperature is more influenced by atmospheric conditions rather than upwelled waters. Characterizing the geospatial patterns of covariance between pH, DO, and temperature is a critical next step for understanding how species' exposure will change as ocean warming, acidification, and deoxygenation influence these variables. Moreover, understanding how vulnerable species, ecosystems, and management units are distributed across the range of these conditions will help managers understand where species are exposed to tightly coupled stressors (e.g., upwelling conditions) vs. where species may likely encounter exposure to an individual stressor that is decoupled from the other drivers.",False,False,False,
941,10.1002/lno.12371,5,True,"Here, we use observational data to characterize the temporal and spatial variability in seawater pH, DO, and temperature at $ 12 m depth in six kelp forest marine protected areas spanning the California coastline. We hypothesize that sites with strong upwelling will be characterized by high covariance among pH, DO, and temperature, and the episodic variability caused by upwelling will result in extreme events in pH and DO that surpass thresholds assumed to be detrimental to marine organisms. To test these hypotheses, we characterize how the covariance between these three drivers varies across space. In addition, we calculate the intensity, duration, and severity of exposure (sensu Hauri et al. 2013) to extreme conditions beyond heuristic, biologically relevant pH and DO values (Gruber et al. 2021). We further compare observed covariance structures to those derived from a high-resolution ($ 3 km) coupled physical-biogeochemical simulation for the central California current system spanning 1988-2010 (Fiechter and Edwards 2018;Cheresh and Fiechter 2020) and analyze the distribution of California's marine protected area network among upwelling regimes.",False,False,False,
942,10.1002/lno.12371,6,True,"## Materials
## Environmental monitoring
In November of 2017, a network of pH, DO, and temperature sensors were established within kelp forests along the California coast (Fig. 1; Table S1). Custom pH sensors utilizing the Honeywell DuraFET combination pH electrode (similar to a SeaFET; Bresnahan et al. 2014) were deployed alongside optical DO sensors (MiniDOT, PME) at six sites at $ 12 m depth, spanning the state's coastline. In each region of northern, central, and southern California, a separate sensor package was deployed at two sites. We targeted one site with relatively ""stronger"" upwelling and another with relatively ""weaker"" upwelling within each region based on vertical velocities from a high-resolution coupled physical-biogeochemical model for the central California current (Fiechter and Edwards 2018). All sensors were deployed in marine protected areas monitored by the Reef Check California (RCCA) kelp forest monitoring program.All sensor packages measured pH, DO, and temperature every 10 min. The sensor packages are swapped by RCCA technicians and volunteers every 2-3 months. Factory calibrations are used for temperature, oxygen sensors are calibrated in the lab prior to each deployment, and an in situ calibration method was developed and implemented for the pH sensors.Optode DO sensors can exhibit drift during storage, but are stable once deployed (D'Asaro and McNeil 2013). The errors can be as large as 10's of percent, thus it is critical to correct for this storage drift (Takeshita et al. 2013). In practice, the optodes can be accurately corrected for using a gain-only correction (Bittig et al. 2018):
where G represents a gain factor established during predeployment calibration. G was established prior to each deployment by making measurements in 100% saturated water that was prepared by gently bubbling atmospheric air near the surface of the solution (to prevent oversaturation). DO sensors were typically calibrated within 1-2 months prior to deployment, and the median G was 1.006 AE 0.0196 (1 σ; n = 64). Thus, we estimate the DO is accurate to AE 2%.",False,True,False,
943,10.1002/lno.12371,7,True,"The pH sensors were calibrated at deployment and recovery in situ with an equimolar Tris buffer in artificial seawater (referred to as Tris hereafter). Calibration at recovery produces more accurate pH data as the pH sensor is fully thermally equilibrated, thus, the calibration coefficient (k0) obtained at recovery was preferentially used. However, when a sensor failed during deployment such that a recovery calibration was not available, then the k0 obtained at time of deployment was used. At the beginning of the dive, we attached a custom flow cell encapsulating the sensing elements of the DuraFET. The flow cell consists of two luer lock fittings for the inlet and outlet, with an internal volume of $ 5 mL. One-way valves attached to each port prevent seawater from diffusing back into the flow cell after Tris has been injected using a plastic syringe. To ensure that the flow cell is flushed with Tris, we use a syringe (60 mL) that is > 10 times the volume of the flow cell. At the end of the dive, the diver reattaches the anti-fouling copper cap (for deployment calibrations) or brings up the sensor with the flow cell attached (for recovery calibrations). The pH sensors make measurements at 10-min intervals, and a typical dive time is $ 45 min. Therefore, each calibration produces 3-4 measurements, and the most stable measurement(s) (i.e., leveling off of pH and temperature) was used to calculate k0.",False,False,False,
944,10.1002/lno.12371,8,True,"## Analyses
We visually inspected each deployment to assess whether pH, DO, and temperature data showed similar patterns. Next, data were flagged if they fell outside ranges of possible values (pH < 7.3 or > 8.7; DO% saturation < 0 or > 150%; Temperature < 5 or > 35 о C). Finally, we ran a despiking filter in Matlab. Summary statistics were created for each site. To assess the relationships between pH, DO, and temperature at each site, we plotted the relationships using R and calculated correlation coefficients.",False,False,False,
945,10.1002/lno.12371,9,True,"Given pH and DO in the California current system are highly influenced by upwelling and therefore variable on daily and seasonal timescales, we also calculated several summary statistics that represented the exposure to potentially biologically stressful pH and DO conditions relevant to marine organisms. Summary statistics were calculated based on daily averaged observations. We calculated the mean severity, duration, and intensity of exposure events below predetermined values in pH and DO for each month of the year. Duration is defined as the number of days conditions remain below the predetermined (""threshold"") value for a given low pH or low DO event (unit = days). Using this calculation, it is possible for an event lasting longer than 28-31 d (i.e., a month, depending on the month in question) to be counted in multiple months. This only occurred once (e.g., a low pH event that started in April and continued into May at Big Creek). Intensity is defined as the threshold value minus the mean pH or DO value during a given event (units of pH or DO). Severity is defined as the product of duration and intensity (unit = days*[pH] or days*[DO]). Threshold values for pH and DO were chosen to represent ecologically relevant conditions that could be physiologically challenging for a wide range of organisms. A pH threshold of 7.7 was chosen to represent the aragonite saturation state of 1 across a wide range of total alkalinity (TA) values seen in the California Current System (2200-2300 μmol kg À1 ). Saturation state was computed using sensor pH and TA values ranging from 2200 to 2300 μmol kg À1 , which is a conservative estimate given that this range is substantially larger than that of observed TA values in the surface California current system. Based on this analysis, a pH T of 7.7 corresponded on average to a saturation state of 1 AE 0.15 (range). Exposure to conditions below the saturation state of 1 have been shown to favor dissolution over calcification of calcium carbonate, although values above this threshold may also be physiologically stressful. A DO threshold of 4.6 mg L À1 (147 μmol L À1 ) was chosen based on the results of a metaanalysis that indicated biological effects are first apparent at this level (Vaquer-Sunyer and Duarte 2008). It is important to note that these conditions are not universally stressful to all organisms, but the summary statistics provide insight into geographic and temporal variability in exposure to potentially stressful conditions relevant to a wide range of marine organisms in the California current system (Gray et al. 2002;Mattiasen et al. 2020;Walter et al. 2022). Thus, these analyses provide a heuristic process for characterizing exposure to extreme conditions in a spatially and temporally variable environment. Several sensitivity analyses were performed using different thresholds for pH T (< 7.6) and DO (< 3.5 mg L À1 ), including an event analysis of a heuristic metabolic index (sensu Deutsch et al. 2015;Howard et al. 2020) to account for the potential temperature sensitivity of hypoxia tolerance for comparison with the DO extreme event analysis (Data S1).",False,False,False,
946,10.1002/lno.12371,10,True,"## Modeling covariance in California marine protected areas
We compared the observational data to model output from a high-resolution (3 km) coupled physical-biogeochemical model, hereafter referred to as ROMS-NEMUCSC (Fiechter and Edwards 2018;Cheresh and Fiechter 2020), to assess whether the covariance patterns in the pH and DO observational data aligned with model output from a different, but longer time period. Specifically, daily model output from the ROMS-NEMUCSC model was extracted at the closest grid cell to land at the latitudes corresponding to the six observational stations (Table S1) for the period of 1988-2010. Given the model horizontal resolution, the simulated time series likely reflect similar coastal regimes. Depth differences between observations and model output ranged between 25 and 50 m, except for Catalina Island (Table S1). Thus, we used quantities from the model averaged between 0 and 30 m depth to compare with the observations, assuming water masses found in this depth range would represent those influencing nearshore sensors ($ 12 m depth). We then used daily averages from the historical simulation to calculate Pearson correlation coefficients between temperature Â pH T , temperature Â DO, and pH T Â DO for all coastal California marine protected areas. If a given marine protected area had an area smaller than the grid resolution, we extracted the model output at the grid point closest to the center of the protected area. Otherwise, we averaged grid cells falling within a circle from the marine protected area center whose area was equivalent. We then categorized each marine protected area as ""strongly"" influenced by upwelling if its correlation fell in the upper quartile (R > 0.695) and ""weakly"" influenced by upwelling if its correlation fell in the lower quartile (R < 0.337).",False,True,False,
